TampaElectric,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
TampaElectric,2017-09-11 14:14,0,0,Lake Saint Charles blvd riverview still without power!!,,,,9.07306315642397E+017,https://twitter.com/TinaCiceeeroo/status/907306315642396672
TampaElectric,2017-09-11 14:11,8,10,. @nationalgridus partners with @DukeEnergy & @TampaElectric to aid with power restoration after #HurricaneIrma http:// bit.ly/2xVSfk0,,@nationalgridus @DukeEnergy @TampaElectric,#HurricaneIrma,9.07305589268795E+017,https://twitter.com/paulahashtag/status/907305589268795393
TampaElectric,2017-09-11 14:10,0,0,@TampaElectric are outages being worked on yet?,,@TampaElectric,,9.07305414903157E+017,https://twitter.com/RichieTPA/status/907305414903156737
TampaElectric,2017-09-11 14:10,0,0,All hail mighty @TampaElectric and the electricity gods!,,@TampaElectric,,9.07305335093952E+017,https://twitter.com/klasikatica/status/907305335093952513
TampaElectric,2017-09-11 14:08,0,2,". @TampaElectric Will give 1st electric crew $200 to come out here and get power restored to Seminole Heights. Specifically, my house.",,@TampaElectric,,9.07304869060645E+017,https://twitter.com/garynino11/status/907304869060644865
TampaElectric,2017-09-11 14:08,0,0,@TampaElectric How can I find out if a specific address(of a business) has power or not?!,,@TampaElectric,,9.07304835610968E+017,https://twitter.com/brina621/status/907304835610968064
TampaElectric,2017-09-11 14:01,0,0,PS I have already given you our address and phone number twice now. Thank you,,,,9.07303215598883E+017,https://twitter.com/MyFancyOne/status/907303215598882816
TampaElectric,2017-09-11 13:55,0,0,No power on Richmere and 10 th St since early last night.,,,,9.07301682094244E+017,https://twitter.com/Manuela28013238/status/907301682094243842
TampaElectric,2017-09-11 13:54,0,3,2.5 million people without power and people are complaining ? We've been without in carrollwood since 6 yesterday so don't pile on,,,,9.07301356284924E+017,https://twitter.com/franka813/status/907301356284923904
TampaElectric,2017-09-11 13:51,0,0,Dear @TampaElectric : See the below please #HurricaneIrma2017 #FrustratedCustomer pic.twitter.com/gQBgmoi8Gc,,@TampaElectric,#HurricaneIrma2017 #FrustratedCustomer,9.07300558318469E+017,https://twitter.com/MyFancyOne/status/907300558318469122
TampaElectric,2017-09-11 13:36,0,0,@TampaElectric Still without power! Would like to know when I might get my power back.,,@TampaElectric,,9.07296775098298E+017,https://twitter.com/ilivesports21/status/907296775098298370
TampaElectric,2017-09-11 13:35,0,0,Down lines at 406 S. Hubert,,,,9.0729644532956E+017,https://twitter.com/micahmath/status/907296445329559553
TampaElectric,2017-09-11 13:34,0,0,Down power lines at 406 S. Hubert,,,,9.07296239171064E+017,https://twitter.com/micahmath/status/907296239171063808
TampaElectric,2017-09-11 13:34,0,0,Same in S Tampa,,,,9.07296208728846E+017,https://twitter.com/crazylooks83/status/907296208728846336
TampaElectric,2017-09-11 13:32,0,0,Lines down mar 406 S. Hubert,,,,9.07295905195458E+017,https://twitter.com/micahmath/status/907295905195458561
TampaElectric,2017-09-11 13:32,0,4,Please report estimated times on your website. People need to know whether to leave.,,,,9.07295682230239E+017,https://twitter.com/LindaLacewell/status/907295682230239233
TampaElectric,2017-09-11 13:27,0,0,@TampaElectric please provide estimated schedule for power restoration. Critical info even if bad news! No excuse for not communicating!,,@TampaElectric,,9.07294642181472E+017,https://twitter.com/EMTempest/status/907294642181472256
TampaElectric,2017-09-11 13:26,0,5,"Thank you @TampaElectric for the speedy restoration of power. From the Donahoo Family in Riverview, Fl. You rock! #thankyouTECO #grateful",,@TampaElectric,#thankyouTECO #grateful,9.07294381136368E+017,https://twitter.com/TiffanyDonahoo/status/907294381136367624
TampaElectric,2017-09-11 13:24,0,0,@TampaElectric what's the eta? The sun is shining and I see no significant damage in the area.,,@TampaElectric,,9.07293895930851E+017,https://twitter.com/rickydolphin/status/907293895930851328
TampaElectric,2017-09-11 13:23,0,0,@TampaElectric when will the website be updated on outages and ETA on restoration for Carrolwood? Thanks,,@TampaElectric,,9.07293540992127E+017,https://twitter.com/hanson_john/status/907293540992126977
TampaElectric,2017-09-11 13:22,0,0,How about an estimate of time. If more than 2 days I need to know!,,,,9.07293353435431E+017,https://twitter.com/EMTempest/status/907293353435430913
TampaElectric,2017-09-11 13:22,0,0,@TampaElectric electric back on already! Tight work!,,@TampaElectric,,9.07293163454435E+017,https://twitter.com/Steve_n_/status/907293163454435328
TampaElectric,2017-09-11 13:15,0,0,@TampaElectric any estimation of when power will be restored in carrollwood area of tampa florida. Going on 16 hours and no response,,@TampaElectric,,9.07291527034098E+017,https://twitter.com/ruddstudd/status/907291527034097664
TampaElectric,2017-09-11 13:13,0,1,Get ready for lots of criticism on your response time,,,,9.0729091537879E+017,https://twitter.com/Mylifeas_Ginger/status/907290915378790400
TampaElectric,2017-09-11 13:11,0,1,"Hard to believe, no downed power lines in Seffner yet we haven't had power since 8 last night. I believe teco did cut the power",,,,9.0729054095328E+017,https://twitter.com/Mylifeas_Ginger/status/907290540953280513
TampaElectric,2017-09-11 13:05,0,1,One block in Twelve Oaks in Tampa is out. Just so happens to be mine.,,,,9.07288903530533E+017,https://twitter.com/TheMDieguez/status/907288903530532868
TampaElectric,2017-09-11 13:03,0,3,Are the trucks disguised as fallen branches because there aren't any that I have seen.,,,,9.07288559362744E+017,https://twitter.com/Squatchman813/status/907288559362744321
TampaElectric,2017-09-11 13:02,0,1,Get @TampaElectric to upgrade Bloomingdale grid. Slightest lightning or wind breeze & we are out of power. Some of us have underground lines,,@TampaElectric,,9.07288336326427E+017,https://twitter.com/Tab1791/status/907288336326426624
TampaElectric,2017-09-11 13:02,0,1,@TampaElectric How about a schedule for power restoration like your competitors do. Website no use! Bad communication !,,@TampaElectric,,9.07288219858948E+017,https://twitter.com/EMTempest/status/907288219858948098
TampaElectric,2017-09-11 12:56,0,0,Yes I do. pic.twitter.com/m3ZAz9Fy9R,,,,9.07286793711694E+017,https://twitter.com/yellowdogparty/status/907286793711693824
TampaElectric,2017-09-11 12:56,0,0,@TampaElectric out of power,,@TampaElectric,,9.07286791497175E+017,https://twitter.com/ilivesports21/status/907286791497175042
TampaElectric,2017-09-11 12:49,0,1,"Weather conditions? The sun's shining bright in Seminole heights. We had power until afew hours ago, after the storm was completely over",,,,9.07285000525111E+017,https://twitter.com/michaelandamber/status/907285000525111296
TampaElectric,2017-09-11 12:49,0,0,@TampaElectric we are in the area of Gunn&Anderson is there a power ETA or should we make other arrangements? #WeStandReady #hurricaneimra,,@TampaElectric,#WeStandReady #hurricaneimra,9.07284952672342E+017,https://twitter.com/zak_davis_/status/907284952672342017
TampaElectric,2017-09-11 12:48,0,0,I am in New Tampa/Wesley Chapel,,,,9.07284670001361E+017,https://twitter.com/sushininjamommy/status/907284670001360897
TampaElectric,2017-09-11 12:45,0,0,@TampaElectric Trying to get an update on power outage in my area. Heard it would be 7-10 days before power is back. Is this true ?,,@TampaElectric,,9.07283911780205E+017,https://twitter.com/sushininjamommy/status/907283911780204545
TampaElectric,2017-09-11 12:33,0,0,@TampaElectric Can you guys explain me what's going on with outages in my home I'm at winter haven fl,,@TampaElectric,,9.07280871329329E+017,https://twitter.com/ramorenog/status/907280871329329152
TampaElectric,2017-09-11 12:33,0,5,Requested meaning they aren't here yet?,,,,9.07280830879486E+017,https://twitter.com/wilhelm_21/status/907280830879485952
TampaElectric,2017-09-11 12:29,7,30,Hats off to @BobBuckhorn @TampaPD @TampaFireRescue @TampaElectric and volunteers for prep and response in @CityofTampa w/ #HurricaneIrma,,@BobBuckhorn @TampaPD @TampaFireRescue @TampaElectric @CityofTampa,#HurricaneIrma,9.07279862049722E+017,https://twitter.com/StevenDiOssi/status/907279862049722368
TampaElectric,2017-09-11 12:23,0,0,Been out of power in North Tampa/Lutz area for ~16 hours.,,,,9.07278334006096E+017,https://twitter.com/halcyonika/status/907278334006095873
TampaElectric,2017-09-11 12:16,0,0,@TampaElectric Outage numbers went up again #HurricanIrma pic.twitter.com/epDxaHYH4k,,@TampaElectric,#HurricanIrma,9.07276737259741E+017,https://twitter.com/maradacy/status/907276737259741184
TampaElectric,2017-09-11 12:10,0,1,"@FLGovScott - Storm has long passed & @TampaElectric is still ""assessing"" vs RESTORING power ANYWHERE. Totally RIDICULOUS!!!",,@FLGovScott @TampaElectric,,9.07275163305218E+017,https://twitter.com/Lioness9779/status/907275163305218048
TampaElectric,2017-09-11 12:09,0,1,Thanks for the great job in keeping the power on in my section of Riverview!,,,,9.07274936577819E+017,https://twitter.com/jreidjr60/status/907274936577818626
TampaElectric,2017-09-11 12:08,0,3,Kudos to @TampaElectric ...they've got the power back on less than 12 hours after we took Hurricane Irma right on the chin!,,@TampaElectric,,9.07274585166541E+017,https://twitter.com/RMMcGill/status/907274585166540800
TampaElectric,2017-09-11 12:08,0,0,"My power been out since 11pm bih , @TECOEnergy @TampaElectric y'all need to hurry up, it wasn't raining that bad for tha power to go out",,@TECOEnergy @TampaElectric,,9.0727457443328E+017,https://twitter.com/easyacetwain/status/907274574433280000
TampaElectric,2017-09-11 12:07,0,0,@TampaElectric when will you start to restore power? The storm has passed,,@TampaElectric,,9.07274463825289E+017,https://twitter.com/raqmgomez/status/907274463825289216
TampaElectric,2017-09-11 12:06,0,0,I am not bragging or boasting that I have power with a lot who are still in the dark but big thanks to @TampaElectric #IrmaHurricane2017,,@TampaElectric,#IrmaHurricane2017,9.07274130453561E+017,https://twitter.com/GeneralFirebat/status/907274130453561348
TampaElectric,2017-09-11 12:04,35,64,We are sending more than 300 @NationalGridPR employees to support @DukeEnergy & @TampaElectric efforts to restore power in FL & NC. #Irma,,@NationalGridPR @DukeEnergy @TampaElectric,#Irma,9.0727373398288E+017,https://twitter.com/DeanSeaversNG/status/907273733982879745
TampaElectric,2017-09-11 12:01,0,1,"@TampaElectric the numbers are getting worse! There were 326k people without power this morning, now it's 331k. #hurricaneimra pic.twitter.com/g9HoUWHV3g",,@TampaElectric,#hurricaneimra,9.07272866600821E+017,https://twitter.com/maradacy/status/907272866600820737
TampaElectric,2017-09-11 11:58,0,0,"@TampaElectric need to report power out by i dont have the account number. the address is 4005 horatio, tampa fl 33610",,@TampaElectric,,9.0727225955081E+017,https://twitter.com/daughter_dee/status/907272259550810113
TampaElectric,2017-09-11 11:50,0,0,"Live wires in road and tree down near home. Holly Lane, Lutz 33548 #recover813 @AlertTampa @TampaElectric pic.twitter.com/YjnfWvQpTh",,@AlertTampa @TampaElectric,#recover813,9.0727003927502E+017,https://twitter.com/dianetedesco/status/907270039275020288
TampaElectric,2017-09-11 11:49,0,1,Do you guys have an eta on when you guys can start to restore power?,,,,9.07269825722011E+017,https://twitter.com/dmanpoker12/status/907269825722011649
TampaElectric,2017-09-11 11:31,0,0,@BN9 Keep this is mind the current outage numbers prove there is no way @TampaElectric is prepared for a cat 4 or 5 I'm going off grid,,@BN9 @TampaElectric,,9.07265290106532E+017,https://twitter.com/RodStickler/status/907265290106531840
TampaElectric,2017-09-11 11:25,0,0,We're sorry to hear this. Please give us a call at (813) 272-5900.,,,,9.07263735466783E+017,https://twitter.com/HillsboroughFL/status/907263735466782722
TampaElectric,2017-09-11 11:23,0,0,Power in Brandon at Recency and Woodberry has been out around 6 pm yesterday. Usually goes out with a sneeze much less a hurricane :(,,,,9.07263230929752E+017,https://twitter.com/st3vnn/status/907263230929752066
TampaElectric,2017-09-11 11:22,0,0,Big thank you to @TampaElectric @TECOEnergy !. Due to your good work we never lost power during #Irma and were able to ride it out!,,@TampaElectric @TECOEnergy,#Irma,9.07263071189696E+017,https://twitter.com/unnut/status/907263071189696512
TampaElectric,2017-09-11 11:22,0,0,"Hello, this is outside City of Tampa limits, please report to @HillsboroughFL so that they can send someone to inspect. Thank you!",,@HillsboroughFL,,9.07262999961973E+017,https://twitter.com/CityofTampa/status/907262999961972738
TampaElectric,2017-09-11 11:18,0,3,#Recover813 tree leaning against power line looks like it might fall any minute @TampaElectric pic.twitter.com/HBmj6MNQUC,,@TampaElectric,#Recover813,9.07262072492348E+017,https://twitter.com/keywordkelly/status/907262072492347394
TampaElectric,2017-09-11 11:17,0,0,"@TampaElectric I know you guys are experiencing high call volume, but when can we expect crews to start working on power in Polk County",,@TampaElectric,,9.07261726185476E+017,https://twitter.com/Cjenks863/status/907261726185476096
TampaElectric,2017-09-11 11:09,0,1,Stay safe ! #dangerouswork,,,#dangerouswork,9.07259821883306E+017,https://twitter.com/Chief_351/status/907259821883305984
TampaElectric,2017-09-11 11:05,0,0,I was very impressed last night. During the height of the storm I only lost power for about 5 minutes.,,,,9.0725884009327E+017,https://twitter.com/tconlon251/status/907258840093270016
TampaElectric,2017-09-11 11:03,0,0,Paid extra 4 neighborhood with power lines below ground yet my area always goes out first. Need investigation & upgrade @Erindale Valrico,,@Erindale,,9.07258404778992E+017,https://twitter.com/Tab1791/status/907258404778991616
TampaElectric,2017-09-11 11:02,0,1,I could use power. Barely a wind gust in Bloomingdale & power went out. Tells me Tampa Electric has some work 2 do as it happens here always,,,,9.0725793263464E+017,https://twitter.com/Tab1791/status/907257932634640384
TampaElectric,2017-09-11 11:01,0,0,@VZWSupport Are all the signals jammed up or is the lack of signal #HurricaneIrma @TampaElectric related. Thx,,@VZWSupport @TampaElectric,#HurricaneIrma,9.07257822748008E+017,https://twitter.com/AmpedArmy/status/907257822748008450
TampaElectric,2017-09-11 11:01,0,0,@TampaElectric why are there no outage updates?,,@TampaElectric,,9.0725775470807E+017,https://twitter.com/maradacy/status/907257754708070400
TampaElectric,2017-09-11 10:56,0,0,When will u come out with a time frame,,,,9.07256618622079E+017,https://twitter.com/EmmaRoseWorld/status/907256618622078976
TampaElectric,2017-09-11 10:52,0,0,@TampaElectric 4506 n. Ola ave 33603 low hanging line cross street Cars are driving inches under it. A reg sized truck is going to grab it.,,@TampaElectric,,9.07255604523274E+017,https://twitter.com/Markum76/status/907255604523274240
TampaElectric,2017-09-11 10:45,0,0,Where do we report a low hanging line? Cars are driving inches under it. A regular sized truck is going to grab it.,,,,9.07253715085791E+017,https://twitter.com/Markum76/status/907253715085791233
TampaElectric,2017-09-11 10:42,3,10,. @nationalgridus crews will be rolling out tomorrow to assist @DukeEnergy & @TampaElectric w/ #HurricaneIrma restoration efforts in #FL pic.twitter.com/xE059PxrHe,,@nationalgridus @DukeEnergy @TampaElectric,#HurricaneIrma #FL,9.07252911163441E+017,https://twitter.com/NatGridSafety/status/907252911163441152
TampaElectric,2017-09-11 10:37,0,4,When will we have power back on in West Tampa? @TampaElectric,,@TampaElectric,,9.07251751333622E+017,https://twitter.com/LynDing/status/907251751333621761
TampaElectric,2017-09-11 10:34,0,1,"Keep reloading @TampaElectric outage map and getting depressed that the ""percentage of customers with power' is going down still. #Irma",,@TampaElectric,#Irma,9.07250955409871E+017,https://twitter.com/BotFodder/status/907250955409870849
TampaElectric,2017-09-11 10:33,0,0,@TampaElectric tell me something good. Like getting my power back today,,@TampaElectric,,9.07250747041075E+017,https://twitter.com/wilhelm_21/status/907250747041075200
TampaElectric,2017-09-11 10:31,0,0,"@TampaElectric 10:30am the day after the storm, and my power goes out now... Why?",,@TampaElectric,,9.07250273525125E+017,https://twitter.com/michaelandamber/status/907250273525125121
TampaElectric,2017-09-11 10:30,0,0,@TampaElectric between W. Kennedy and North A street in the alleyway behind 111 N. Albany Ave. Thanks for all your hard work! pic.twitter.com/n2GseT1K7l,,@TampaElectric,,9.07249915650347E+017,https://twitter.com/ChrisMcGadget/status/907249915650347008
TampaElectric,2017-09-11 10:24,0,4,Times like these call for #MutualAid - @NationalGridPR crews heading out to assist @DukeEnergy & @TampaElectric in wake of #HurricaneIrma .,,@NationalGridPR @DukeEnergy @TampaElectric,#MutualAid #HurricaneIrma,9.07248410008457E+017,https://twitter.com/DanaSimone1/status/907248410008457218
TampaElectric,2017-09-11 10:21,2,0,. @TampaElectric (TECO) Outage Service: 1-877-588-1010 or http://www. tampaelectric.com/residential/ou tages/outagemap/ …,,@TampaElectric,,9.07247619516375E+017,https://twitter.com/RepCharlieCrist/status/907247619516375041
TampaElectric,2017-09-11 10:12,0,0,Thanks for the hard work,,,,9.07245358258049E+017,https://twitter.com/Jackamus/status/907245358258049024
TampaElectric,2017-09-11 10:10,0,2,Wanna play @EliteDangerous so if @TampaElectric & @AskFrontier could get stuff fixed that'd be nice #ItsNotAnAddiction #ActuallyIs #Irma,,@EliteDangerous @TampaElectric @AskFrontier,#ItsNotAnAddiction #ActuallyIs #Irma,9.07244969332789E+017,https://twitter.com/BotFodder/status/907244969332789250
TampaElectric,2017-09-11 10:04,20,25,"327K customers without power, please be patient, @TampaElectric CEO Gordon Gillette and his team are are working hard to restore service. pic.twitter.com/yJ2dCAyzGP",,@TampaElectric,,9.07243387744649E+017,https://twitter.com/ChadChronister/status/907243387744649216
TampaElectric,2017-09-11 09:58,0,0,@TampaElectric have the conditions died down enough that teco trucks are out trying to restore power?,,@TampaElectric,,9.07242018564342E+017,https://twitter.com/yvette_roder/status/907242018564341760
TampaElectric,2017-09-11 09:45,0,0,#Electric #Florida #Tampa #Demolition #Removal #Construction #Contractors pic.twitter.com/lq880p3zFW,,,#Electric #Florida #Tampa #Demolition #Removal #Construction #Contractors,9.0723860780245E+017,https://twitter.com/SocialNetPromo1/status/907238607802449920
TampaElectric,2017-09-11 09:44,0,0,This will only last so long pic.twitter.com/lP7YhVD7WE,,,,9.07238354651107E+017,https://twitter.com/tdg_bd/status/907238354651107328
TampaElectric,2017-09-11 09:43,0,0,At 2512 w arch St power line making lots of noise,,,,9.07238066896741E+017,https://twitter.com/SemideyAnn/status/907238066896740352
TampaElectric,2017-09-11 09:41,0,0,Well done @TampaElectric Thanks for getting my power restored so quickly after #HurricaneIrma,,@TampaElectric,#HurricaneIrma,9.0723771903794E+017,https://twitter.com/andwfara1/status/907237719037939713
TampaElectric,2017-09-11 09:38,0,0,Thank you team!,,,,9.07237030350016E+017,https://twitter.com/vlsmaher/status/907237030350016512
TampaElectric,2017-09-11 09:33,0,0,And my question is why do we still rely on that outdated system for power? Buried lines are possible? Or is @TampaElectric @DukeEnergy cheap,,@TampaElectric @DukeEnergy,,9.07235679641448E+017,https://twitter.com/RodStickler/status/907235679641448448
TampaElectric,2017-09-11 09:29,0,0,Great Job @TampaElectric #Lutz #HurricaneIrma,,@TampaElectric,#Lutz #HurricaneIrma,9.07234710966895E+017,https://twitter.com/RocAngels/status/907234710966894592
TampaElectric,2017-09-11 09:25,0,1,We're glad to hear you are safe!,,,,9.07233592694251E+017,https://twitter.com/DavidWeekley/status/907233592694251520
TampaElectric,2017-09-11 09:23,0,1,"I am not sure what kind of sorcery @TampaElectric is practicing, but we did not lose power. Thank you!",,@TampaElectric,,9.0723324119894E+017,https://twitter.com/TweetFromAPerch/status/907233241198940161
TampaElectric,2017-09-11 09:21,0,0,@TampaElectric thinking about bringing a crew and my grapple truck down on Wednesday from Kansas City. Can you keep us busy? pic.twitter.com/ZXABApmQFO,,@TampaElectric,,9.07232544122458E+017,https://twitter.com/spartenz88/status/907232544122458113
TampaElectric,2017-09-11 09:20,0,0,"Thank you for reporting, we have passed this along to our damage assessment and clean up team. @TampaElectric",,@TampaElectric,,9.07232486681448E+017,https://twitter.com/CityofTampa/status/907232486681448448
TampaElectric,2017-09-11 09:20,0,0,"@TampaElectric says about 40% (roughly 300,000) of its customers don't have power right now. #Irma",,@TampaElectric,#Irma,9.07232397342724E+017,https://twitter.com/NickCiletti/status/907232397342724096
TampaElectric,2017-09-11 09:20,1,0,". @tampaelectric : 300,000 customers without power @10NewsWTSP",,@tampaelectric @10NewsWTSP,,9.07232262592373E+017,https://twitter.com/gabriellekarol/status/907232262592372737
TampaElectric,2017-09-11 09:12,0,0,"@TampaElectric Any update on power restoration? I know it's hard to gauge, but anything would be great to know.",,@TampaElectric,,9.07230468147483E+017,https://twitter.com/Shirra_/status/907230468147482624
TampaElectric,2017-09-11 09:09,0,0,@TampaElectric estimate 4 Pwr restoration time in Sun City Center a lot of Seniors need this for their Medical needs,,@TampaElectric,,9.07229517269349E+017,https://twitter.com/SunCityJimmy/status/907229517269348352
TampaElectric,2017-09-11 09:06,0,0,"@TampaElectric has about 300,000 outages, according to @HillsboroughFL . Water is also safe to use #Irma @abcactionnews",,@TampaElectric @HillsboroughFL @abcactionnews,#Irma,9.07228737929929E+017,https://twitter.com/NickCiletti/status/907228737929928704
TampaElectric,2017-09-11 09:04,0,0,@TampaElectric great job from Westchase!,,@TampaElectric,,9.07228359867998E+017,https://twitter.com/tshep10/status/907228359867998211
TampaElectric,2017-09-11 09:04,0,0,"Merrill: err on side of caution and stay off roads. @TampaElectric repairing lines. Still expecting wind gusts, possibility of flooding",,@TampaElectric,,9.07228308424856E+017,https://twitter.com/gabriellekarol/status/907228308424855553
TampaElectric,2017-09-11 09:03,1,2,"Thank you for sharing, please call out hotline at 844-852-8889 to report. @TampaElectric",,@TampaElectric,,9.07228004971172E+017,https://twitter.com/CityofTampa/status/907228004971171840
TampaElectric,2017-09-11 09:01,0,1,@TampaElectric when will your power be back on,,@TampaElectric,,9.07227693325935E+017,https://twitter.com/aidan___M/status/907227693325934593
TampaElectric,2017-09-11 08:59,0,0,Thank you for letting us know!,,,,9.07227211048145E+017,https://twitter.com/CityofTampa/status/907227211048144897
TampaElectric,2017-09-11 08:57,1,3,#recover813 Big limbs down on N. Beverly from #HurrcaneIrma @TampaElectric has been notified. pic.twitter.com/4NKXZppORe,,@TampaElectric,#recover813 #HurrcaneIrma,9.07226495093019E+017,https://twitter.com/thebarbequebus/status/907226495093018629
TampaElectric,2017-09-11 08:57,0,2,Thx for keeping us updated,,,,9.07226484221378E+017,https://twitter.com/agibson1971/status/907226484221378573
TampaElectric,2017-09-11 08:48,0,1,Glad you're all safe!,,,,9.07224233981424E+017,https://twitter.com/bigpappa040/status/907224233981423616
TampaElectric,2017-09-11 08:47,0,7,"Still windy and overcast, cool. No ETA yet on power (suspect too windy for @TampaElectric ). Lots of leaves in the yard.",,@TampaElectric,,9.07224003777123E+017,https://twitter.com/BotFodder/status/907224003777122309
TampaElectric,2017-09-11 08:29,0,0,@TampaElectric you the real MVP,,@TampaElectric,,9.07219622415487E+017,https://twitter.com/thepoliteshow/status/907219622415486977
TampaElectric,2017-09-11 08:24,0,0,@TampaElectric No power for about 10 hours now. 14228 Cyber Place 33613,,@TampaElectric,,9.07218343257657E+017,https://twitter.com/iSpankedOprah_/status/907218343257657345
TampaElectric,2017-09-11 08:15,0,1,"The storm has passed Tampa, when are 300,000+ people going to get an update on an ETA??",,,,9.07215948670755E+017,https://twitter.com/cheyenneolson19/status/907215948670754816
TampaElectric,2017-09-11 08:10,0,0,@TampaElectric I'm sure you're aware but no power in a lot of 33624 since around 7:30 pm yesterday,,@TampaElectric,,9.07214699640607E+017,https://twitter.com/trippbrown/status/907214699640606720
TampaElectric,2017-09-11 08:05,0,0,@TampaElectric still no power in the 2700 Block of Brianholly in Valrico down since midnight.,,@TampaElectric,,9.07213516377137E+017,https://twitter.com/JeanneTPA/status/907213516377137152
TampaElectric,2017-09-11 08:04,0,1,Thank you for letting us know! Please call (844) 852-8889 to report and we will get a crew out as soon as we can! @TampaElectric,,@TampaElectric,,9.07213135244906E+017,https://twitter.com/CityofTampa/status/907213135244906496
TampaElectric,2017-09-11 07:54,0,0,@TampaElectric so how long are we gonna be without power? We live in west Tampa.,,@TampaElectric,,9.072106934134E+017,https://twitter.com/nessita777/status/907210693413400576
TampaElectric,2017-09-11 07:50,0,0,@TampaElectric 3915 Midway Rd. Plant City. Downed lines and trees on road.,,@TampaElectric,,9.07209657776787E+017,https://twitter.com/AlexTallitsch/status/907209657776787456
TampaElectric,2017-09-11 07:48,0,0,@TampaElectric are you even out trying to restore power?,,@TampaElectric,,9.07209209732911E+017,https://twitter.com/darthduff71/status/907209209732911105
TampaElectric,2017-09-11 07:42,0,1,"Grateful this morning for @TampaElectric , @DavidWeekley , hurricane shutters, and whiskey. #hurricaneirma2017",,@TampaElectric @DavidWeekley,#hurricaneirma2017,9.07207633815384E+017,https://twitter.com/jaywilsonapr/status/907207633815384065
TampaElectric,2017-09-11 07:41,0,0,Powers been out n Parts of Ruskin since 5:00 pm ... hours before storm hit,,,,9.0720745689965E+017,https://twitter.com/Regg1e2011/status/907207456899649536
TampaElectric,2017-09-11 07:39,0,0,"Other than loss of power, not too bad in Tampa #hurrcaneirma @TampaElectric fix this! Lol",,@TampaElectric,#hurrcaneirma,9.07207006225944E+017,https://twitter.com/Robknow23/status/907207006225944576
TampaElectric,2017-09-11 07:32,0,0,"In Tampa Bay area there are currently more than 302,000 customers without power per @TampaElectric website #HurricaneIrma",,@TampaElectric,#HurricaneIrma,9.07205196576682E+017,https://twitter.com/DarinSports/status/907205196576681984
TampaElectric,2017-09-11 07:25,0,0,Would be nice if @TampaElectric had not cut my power just after 8 pm b4 a gust blew. I demand an investigation! Many surrounding have power,,@TampaElectric,,9.0720353413489E+017,https://twitter.com/Tab1791/status/907203534134890496
TampaElectric,2017-09-11 06:53,1,2,@TampaElectric warns local television news crews to NOT attempt live shots near downed power lines. #Tampa,,@TampaElectric,#Tampa,9.07195459806142E+017,https://twitter.com/MitchEPerry/status/907195459806142464
TampaElectric,2017-09-11 06:06,0,0,"Storm joke, teco emera bigger joke....you guys are ridiculous, no really Ridiculous! Btw it is nice a crispy with no ac #irmablows #tecosux",,,#irmablows #tecosux,9.0718347615522E+017,https://twitter.com/srotag1853/status/907183476155219969
TampaElectric,2017-09-11 05:53,0,0,"It's only been 10 hours since teco pulled the plug on our entire complex....No Rush, aren't monopolies cool ...next bill may be late",,,,9.07180406746878E+017,https://twitter.com/srotag1853/status/907180406746877953
TampaElectric,2017-09-11 05:29,22,26,Please stay off the roads while we evaluate damage from #Irma . @CityofTampa & @TampaElectric crews working quickly as poss to make it safe.,,@CityofTampa @TampaElectric,#Irma,9.07174318378975E+017,https://twitter.com/AlertTampa/status/907174318378975232
TampaElectric,2017-09-11 05:22,1,1,@TampaElectric power outage in my area temple terrace,,@TampaElectric,,9.07172561699656E+017,https://twitter.com/elliotvazquez1/status/907172561699655680
TampaElectric,2017-09-11 05:19,0,0,temple terrace area is out,,,,9.07171843316093E+017,https://twitter.com/elliotvazquez1/status/907171843316092928
TampaElectric,2017-09-11 05:14,0,0,@TampaElectric are crews out making repairs?,,@TampaElectric,,9.07170443144188E+017,https://twitter.com/tdg_bd/status/907170443144187904
TampaElectric,2017-09-11 04:57,0,0,Please Lutz area by lutz Elementary,,,,9.07166254506676E+017,https://twitter.com/giltron28/status/907166254506676224
TampaElectric,2017-09-11 04:57,0,0,Lutz area 408 1st ave NE 33549,,,,9.07166085732082E+017,https://twitter.com/giltron28/status/907166085732081664
TampaElectric,2017-09-11 04:48,0,0,"Stop judging, its ridiculous when ur family has power one mile away and 45 mins away. Something's wrong! Give me a break. Its ridiculous!",,,,9.07163932359627E+017,https://twitter.com/MyFancyOne/status/907163932359626752
TampaElectric,2017-09-11 04:44,0,0,"I understand being patient, this is not my first rodeo, but when ur power goes out before the hurricane even hits you its kinda a long wait!",,,,9.07162914494321E+017,https://twitter.com/MyFancyOne/status/907162914494320640
TampaElectric,2017-09-11 03:40,0,0,@TampaElectric power has been out here in East Tampa since about 830-900pm Sun how much longer will it be til power is restored?,,@TampaElectric,,9.07146779526943E+017,https://twitter.com/BUCS_N_NOLES/status/907146779526942720
TampaElectric,2017-09-11 02:46,0,0,"Please, please, please help the people of Tampa restore their power as soon as weather permits.",,,,9.07133199679193E+017,https://twitter.com/StormESky429/status/907133199679193088
TampaElectric,2017-09-11 02:37,0,1,"We all have to be patient. I've been without power for hours but if conditions are unsafe, I'll continue to wait until otherwise.",,,,9.07130886059119E+017,https://twitter.com/OEFvet1812/status/907130886059118592
